--------- beginning of /dev/log/system

W/WifiStateTracker(  189): getNetworkInfo : NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true

V/WindowManager(  189): rotationForOrientationLw(orient=-1, last=0); user=0 USER_ROTATION_LOCKED mLidOpen=-1 mDockMode=0 mHdmiPlugged=false mAccelerometerDefault=0 sensorRotation=-1

D/CircleLockScreen(  189): handleTouchEvent() in CircleUnlockView event = 1

D/CircleLockScreen(  189): onTouchEvent(ACTION_UP) : distanceRatio =1.8350264784711128

D/LockPatternKeyguardView(  189): unfocused

W/InputManagerService(  189): Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@4176d1e8

I/TabletStatusBar(  272): DISABLE_CLOCK: no

V/AudioHardware(  113): openPcmOut_l end

V/AudioHardware(  113): openMixer_l() mMixerOpenCnt: 0

V/AudioHardware(  113): openMixer_l end

V/AudioHardware(  113): open playback normal

V/AudioHardware(  113): write() wakeup setting route SPK

E/TabletStatusBar(  272): closing mini mode apps panel

I/AudioHardware(  113): mSetVolumeIndex=0, mIsMusicPlaying=0, musicvolumeindex=-2

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

I/AudioPolicyManager(  113): stopOutput() output 1, stream 1, session 122

V/KeyguardStatusView(  189): onPause()

I/AudioFlinger(  113): stop output streamType (0, 1) for 1

D/AudioHardware(  113): AudioStreamOutALSA::setParameters() stop_output_streamtype=1

D/WallpaperWidget(  189): cleanUp()

E/DataRouter(  107): After the usb select

E/DataRouter(  107): Before checking the modem suspend state

E/DataRouter(  107): PDP is resumed now

E/DataRouter(  107): After checking the modem suspend state

E/DataRouter(  107): Path check     Path is 0

E/DataRouter(  107): read length is zero

E/DataRouter(  107): +

E/DataRouter(  107): -

E/DataRouter(  107): +

E/DataRouter(  107): USB Interface is open with 0x0

E/DataRouter(  107): USB interface is now configured for usb_fd = 0x0

E/DataRouter(  107): -

E/DataRouter(  107): pcsyncpathreset is called

E/DataRouter(  107): write [9] bytes of data to USB fd[0]

E/DataRouter(  107): Before the usb select

D/UsbDeviceManager(  189): USB UEVENT: {USB_STATE=DISCONNECTED, SUBSYSTEM=android_usb, DEVPATH=/devices/virtual/android_usb/android0, SEQNUM=2130, ACTION=change}

D/UsbDeviceManager(  189): USB UEVENT: {USB_STATE=CONNECTED, SUBSYSTEM=android_usb, DEVPATH=/devices/virtual/android_usb/android0, SEQNUM=2131, ACTION=change}

D/UsbDeviceManager(  189): handleMessage -> MSG_UPDATE_STATE connected = 1,configured = 0

D/UsbDeviceManager(  189): updateUsbNotification : mConnected = true, mConfigured = false, mCurrentFunctions = mtp,adb

D/UsbDeviceManager(  189): updateAdbNotification : mAdbEnabled = true, mConnected = true, mAdbNotificationShown = false

D/UsbDeviceManager(  189): don't notify adb

D/UsbDeviceManager(  189): sending intent : ACTION_USB_STATE : connected = true, configured = false, functions = mtp,adb

E/MTPRx   ( 8239): In MtpReceiverandroid.hardware.usb.action.USB_STATE

E/MTPRx   ( 8239): value of boot_completed is1

E/MTPRx   ( 8239): booting is completed

E/MTPRx   ( 8239): Sd-Card path/mnt/sdcard/extStorages/SdCard

E/MTPRx   ( 8239): Status for mount/Unmount :removed

E/MTPRx   ( 8239): SDcard is not available

E/MTPRx   ( 8239): The value of first_boot is  1

E/MTPRx   ( 8239): [ 662] The value of first_boot is  1NORMAL SEQUENCE

W/MTPRx   ( 8239): value of connected isfalse

W/MTPRx   ( 8239): value of mtpEnabled istrue

W/MTPRx   ( 8239): value of ptpEnabled isfalse

E/MTPRx   ( 8239): Received USB_STATE with sdCardLaunch = 0

E/MTPRx   ( 8239): Returning connected = false

I/ActivityManager(  189): No longer want app.processName (pid 1562) (adj 13) : hidden #26

W/PowerManagerService(  189): Timer 0x7->0x3|0x15

D/UsbDeviceManager(  189): USB UEVENT: {USB_STATE=CONFIGURED, SUBSYSTEM=android_usb, DEVPATH=/devices/virtual/android_usb/android0, SEQNUM=2132, ACTION=change}

D/UsbDeviceManager(  189): handleMessage -> MSG_UPDATE_STATE connected = 1,configured = 1

D/UsbDeviceManager(  189): updateUsbNotification : mConnected = true, mConfigured = true, mCurrentFunctions = mtp,adb

D/UsbDeviceManager(  189): updateAdbNotification : mAdbEnabled = true, mConnected = true, mAdbNotificationShown = false

D/UsbDeviceManager(  189): don't notify adb

D/UsbDeviceManager(  189): sending intent : ACTION_USB_STATE : connected = true, configured = true, functions = mtp,adb

E/MTPRx   ( 8239): In MtpReceiverandroid.hardware.usb.action.USB_STATE

E/MTPRx   ( 8239): value of boot_completed is1

E/MTPRx   ( 8239): booting is completed

E/MTPRx   ( 8239): Sd-Card path/mnt/sdcard/extStorages/SdCard

E/MTPRx   ( 8239): Status for mount/Unmount :removed

E/MTPRx   ( 8239): SDcard is not available

E/MTPRx   ( 8239): The value of first_boot is  1

E/MTPRx   ( 8239): [ 662] The value of first_boot is  1NORMAL SEQUENCE

D/MtpService(  351): addStorageLocked 65537 /mnt/sdcard

W/MTPRx   ( 8239): value of connected istrue

W/MTPRx   ( 8239): value of mtpEnabled istrue

W/MTPRx   ( 8239): value of ptpEnabled isfalse

E/MTPRx   ( 8239): Received USB_STATE with sdCardLaunch = 0

E/MTPRx   ( 8239): mtpEnabled is coming again so return

D/MtpService(  351): starting MTP server

E/MtpServerJNI(  351): could not open MTP driver, errno: 2

D/MtpService(  351): addStorageLocked 65537 /mnt/sdcard

E/MtpServerJNI(  351): server is null in add_storage

E/MtpServerJNI(  351): server is null in run

E/MtpServerJNI(  351): server is null in cleanup

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

E/DataRouter(  107): After the usb select

E/DataRouter(  107): Before checking the modem suspend state

E/DataRouter(  107): PDP is resumed now

E/DataRouter(  107): After checking the modem suspend state

E/DataRouter(  107): Path check     Path is 0

E/DataRouter(  107): read length is zero

E/DataRouter(  107): +

E/DataRouter(  107): -

E/DataRouter(  107): +

E/DataRouter(  107): USB Interface is open with 0x0

E/DataRouter(  107): USB interface is now configured for usb_fd = 0x0

E/DataRouter(  107): -

E/DataRouter(  107): pcsyncpathreset is called

E/DataRouter(  107): write [9] bytes of data to USB fd[0]

E/DataRouter(  107): Before the usb select

D/UsbDeviceManager(  189): USB UEVENT: {USB_STATE=DISCONNECTED, SUBSYSTEM=android_usb, DEVPATH=/devices/virtual/android_usb/android0, SEQNUM=2133, ACTION=change}

D/UsbDeviceManager(  189): USB UEVENT: {USB_STATE=CONNECTED, SUBSYSTEM=android_usb, DEVPATH=/devices/virtual/android_usb/android0, SEQNUM=2134, ACTION=change}

D/UsbDeviceManager(  189): handleMessage -> MSG_UPDATE_STATE connected = 1,configured = 0

D/UsbDeviceManager(  189): updateUsbNotification : mConnected = true, mConfigured = false, mCurrentFunctions = mtp,adb

D/UsbDeviceManager(  189): updateAdbNotification : mAdbEnabled = true, mConnected = true, mAdbNotificationShown = false

D/UsbDeviceManager(  189): don't notify adb

D/UsbDeviceManager(  189): sending intent : ACTION_USB_STATE : connected = true, configured = false, functions = mtp,adb

E/MTPRx   ( 8239): In MtpReceiverandroid.hardware.usb.action.USB_STATE

E/MTPRx   ( 8239): value of boot_completed is1

E/MTPRx   ( 8239): booting is completed

E/MTPRx   ( 8239): Sd-Card path/mnt/sdcard/extStorages/SdCard

E/MTPRx   ( 8239): Status for mount/Unmount :removed

E/MTPRx   ( 8239): SDcard is not available

E/MTPRx   ( 8239): The value of first_boot is  1

E/MTPRx   ( 8239): [ 662] The value of first_boot is  1NORMAL SEQUENCE

W/MTPRx   ( 8239): value of connected isfalse

W/MTPRx   ( 8239): value of mtpEnabled istrue

W/MTPRx   ( 8239): value of ptpEnabled isfalse

E/MTPRx   ( 8239): Received USB_STATE with sdCardLaunch = 0

E/MTPRx   ( 8239): Returning connected = false

E/AudioHardware(  113): AudioStreamOutALSA::standby spdifenable =0

D/AudioHardware(  113): AudioHardware pcm playback is going to standby.

V/AudioHardware(  113): closeMixer_l() mMixerOpenCnt: 1

V/AudioHardware(  113): closeMixer_l mMixerOpenCnt = 0 end

I/AudioHardware(  113): closePcmOut_l() mPcmOpenCnt: 1

V/AudioHardware(  113): closePcmOut_l end

D/UsbDeviceManager(  189): USB UEVENT: {USB_STATE=DISCONNECTED, SUBSYSTEM=android_usb, DEVPATH=/devices/virtual/android_usb/android0, SEQNUM=2135, ACTION=change}

D/UsbDeviceManager(  189): USB UEVENT: {USB_STATE=CONNECTED, SUBSYSTEM=android_usb, DEVPATH=/devices/virtual/android_usb/android0, SEQNUM=2136, ACTION=change}

D/UsbDeviceManager(  189): handleMessage -> MSG_UPDATE_STATE connected = 1,configured = 0

D/UsbDeviceManager(  189): updateUsbNotification : mConnected = true, mConfigured = false, mCurrentFunctions = mtp,adb

D/UsbDeviceManager(  189): updateAdbNotification : mAdbEnabled = true, mConnected = true, mAdbNotificationShown = false

D/UsbDeviceManager(  189): don't notify adb

D/UsbDeviceManager(  189): sending intent : ACTION_USB_STATE : connected = true, configured = false, functions = mtp,adb

E/MTPRx   ( 8239): In MtpReceiverandroid.hardware.usb.action.USB_STATE

E/MTPRx   ( 8239): value of boot_completed is1

E/MTPRx   ( 8239): booting is completed

E/MTPRx   ( 8239): Sd-Card path/mnt/sdcard/extStorages/SdCard

E/MTPRx   ( 8239): Status for mount/Unmount :removed

E/MTPRx   ( 8239): SDcard is not available

E/MTPRx   ( 8239): The value of first_boot is  1

E/MTPRx   ( 8239): [ 662] The value of first_boot is  1NORMAL SEQUENCE

W/MTPRx   ( 8239): value of connected isfalse

W/MTPRx   ( 8239): value of mtpEnabled istrue

W/MTPRx   ( 8239): value of ptpEnabled isfalse

E/MTPRx   ( 8239): Received USB_STATE with sdCardLaunch = 0

E/MTPRx   ( 8239): Returning connected = false

D/UsbDeviceManager(  189): USB UEVENT: {USB_STATE=CONFIGURED, SUBSYSTEM=android_usb, DEVPATH=/devices/virtual/android_usb/android0, SEQNUM=2137, ACTION=change}

D/UsbDeviceManager(  189): handleMessage -> MSG_UPDATE_STATE connected = 1,configured = 1

D/UsbDeviceManager(  189): updateUsbNotification : mConnected = true, mConfigured = true, mCurrentFunctions = mtp,adb

D/UsbDeviceManager(  189): updateAdbNotification : mAdbEnabled = true, mConnected = true, mAdbNotificationShown = false

D/UsbDeviceManager(  189): don't notify adb

D/UsbDeviceManager(  189): sending intent : ACTION_USB_STATE : connected = true, configured = true, functions = mtp,adb

E/MTPRx   ( 8239): In MtpReceiverandroid.hardware.usb.action.USB_STATE

E/MTPRx   ( 8239): value of boot_completed is1

E/MTPRx   ( 8239): booting is completed

E/MTPRx   ( 8239): Sd-Card path/mnt/sdcard/extStorages/SdCard

E/MTPRx   ( 8239): Status for mount/Unmount :removed

E/MTPRx   ( 8239): SDcard is not available

E/MTPRx   ( 8239): The value of first_boot is  1

E/MTPRx   ( 8239): [ 662] The value of first_boot is  1NORMAL SEQUENCE

W/MTPRx   ( 8239): value of connected istrue

W/MTPRx   ( 8239): value of mtpEnabled istrue

W/MTPRx   ( 8239): value of ptpEnabled isfalse

E/MTPRx   ( 8239): Received USB_STATE with sdCardLaunch = 0

E/MTPRx   ( 8239): mtpEnabled is coming again so return

D/MtpService(  351): addStorageLocked 65537 /mnt/sdcard

D/MtpService(  351): starting MTP server

E/MtpServerJNI(  351): could not open MTP driver, errno: 2

D/MtpService(  351): addStorageLocked 65537 /mnt/sdcard

E/MtpServerJNI(  351): server is null in add_storage

E/MtpServerJNI(  351): server is null in run

E/MtpServerJNI(  351): server is null in cleanup

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

D/MPLSensor(  189): cb_onMotion:2

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

I/ClearcutLoggerApiImpl( 8420): disconnect managed GoogleApiClient

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

D/KeyguardViewMediator(  189): handleTimeout

D/PowerManagerService(  189): releaseWakeLockLocked flags=0x0 tag=keyguard myUID=1000 myPID=189 myTID=221

I/PowerManagerService(  189): Ulight 7->3|0

D/PowerManagerService(  189): setLightBrightness : mButtonLight : 0

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

D/Tethering(  189): getTetheredIfacePairs

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

D/dalvikvm( 2697): GC_CONCURRENT freed 1161K, 20% free 7247K/8967K, paused 1ms+2ms

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

V/AlarmManager(  189): waitForAlarm result :4

D/BatteryService(  189): update start

D/KeyguardUpdateMonitor(  189): received broadcast android.intent.action.BATTERY_CHANGED

D/KeyguardUpdateMonitor(  189): handleBatteryUpdate

D/BatteryService(  189): level:89 scale:100 status:3 health:2 present:true voltage: 4040 temperature: 218 technology: Li-ion AC powered:false USB powered:true icon:17302819 invalid charger:0

I/RilActionService(  845): BroadcastReceiverandroid.intent.action.BATTERY_CHANGED

D/WifiService(  189): ACTION_BATTERY_CHANGED pluggedType: 2

D/UiModeManager(  189): mLastBroadcastState = 0mCarModeEnabled = falseisDeskDockState(mDockState) = false

V/UiModeManager(  189): updateLocked: null action, mDockState=0, firing homeIntent: null

D/UiModeManager(  189): updateConfigurationLocked: mDockState=0; mCarMode=false; mNightMode=0; uiMode=17

D/STATUSBAR-BatteryController(  272): onReceive() - ACTION_BATTERY_CHANGED

D/STATUSBAR-BatteryController(  272): onReceive() - level:89

D/STATUSBAR-BatteryController(  272): onReceive() - plugged:2

D/STATUSBAR-BatteryController(  272): onReceive() - BATTERY_STATUS_DISCHARGING: tw_stat_sys_battery_usb_not_charge

D/TabletStatusBar(  272): ACTION_BATTERY_CHANGED

D/TabletStatusBar(  272): NORMAL_BATTERY

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

W/PowerManagerService(  189): Timer 0x3->0x1|0x0

I/PowerManagerService(  189): Ulight 3->1|0

I/PowerManagerService(  189): Light Animator Finished curIntValue=20

I/InputReader(  189): Touch event's action is 0x0 (deviceType=0) [pCnt=1, pending(waiting finished signal)=0, s=0.290 ]

I/InputDispatcher(  189): Delivering touch to current input target: action: 0x0

I/InputDispatcher(  189): Delivering touch to current input target: action: 0x0

I/InputDispatcher(  189): Delivering touch to current input target: action: 0x0

D/PowerManagerService(  189): reactivateScreenLocksLocked mProxIgnoredBecauseScreenTurnedOff=false

I/PowerManagerService(  189): Ulight 1->7|0

D/PowerManagerService(  189): setLightBrightness : mButtonLight : 96

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

I/PowerManagerService(  189): Light Animator Finished curIntValue=96

E/DataRouter(  107): After the usb select

E/DataRouter(  107): Before checking the modem suspend state

E/DataRouter(  107): PDP is resumed now

E/DataRouter(  107): After checking the modem suspend state

E/DataRouter(  107): Path check     Path is 0

E/DataRouter(  107): read length is zero

E/DataRouter(  107): +

E/DataRouter(  107): -

E/DataRouter(  107): +

E/DataRouter(  107): USB Interface is open with 0x0

E/DataRouter(  107): USB interface is now configured for usb_fd = 0x0

E/DataRouter(  107): -

E/DataRouter(  107): pcsyncpathreset is called

E/DataRouter(  107): write [9] bytes of data to USB fd[0]

E/DataRouter(  107): Before the usb select

D/UsbDeviceManager(  189): USB UEVENT: {USB_STATE=DISCONNECTED, SUBSYSTEM=android_usb, DEVPATH=/devices/virtual/android_usb/android0, SEQNUM=2182, ACTION=change}

D/MPLSensor(  189): cb_onMotion:1

D/BatteryService(  189): update start

I/RilActionService(  845): BroadcastReceiverandroid.intent.action.BATTERY_CHANGED

D/BatteryService(  189): level:89 scale:100 status:3 health:2 present:true voltage: 3992 temperature: 218 technology: Li-ion AC powered:false USB powered:false icon:17302819 invalid charger:0

D/KeyguardUpdateMonitor(  189): received broadcast android.intent.action.BATTERY_CHANGED

D/KeyguardUpdateMonitor(  189): handleBatteryUpdate

E/MTPRx   ( 8239): In MtpReceiverandroid.intent.action.ACTION_POWER_DISCONNECTED

D/WifiService(  189): ACTION_BATTERY_CHANGED pluggedType: 0

D/UiModeManager(  189): mLastBroadcastState = 0mCarModeEnabled = falseisDeskDockState(mDockState) = false

V/UiModeManager(  189): updateLocked: null action, mDockState=0, firing homeIntent: null

D/UiModeManager(  189): updateConfigurationLocked: mDockState=0; mCarMode=false; mNightMode=0; uiMode=17

D/STATUSBAR-BatteryController(  272): onReceive() - ACTION_BATTERY_CHANGED

D/STATUSBAR-BatteryController(  272): onReceive() - level:89

D/STATUSBAR-BatteryController(  272): onReceive() - plugged:0

D/STATUSBAR-BatteryController(  272): onReceive() - BATTERY_STATUS_DISCHARGING: stat_sys_battery

D/TabletStatusBar(  272): ACTION_BATTERY_CHANGED

D/TabletStatusBar(  272): NORMAL_BATTERY

W/MTPRx   ( 8239): USB removed

W/MTPRx   ( 8239): MTP_RUNNING_STATUS = 1

E/MTPRx   ( 8239): In usbRemoved Status bar enabled

E/MTPRx   ( 8239): Sending Broadcast

I/InputReader(  189): Touch event's action is 0x1 (deviceType=0) [pCnt=1, pending(waiting finished signal)=0, s=]

I/InputDispatcher(  189): Delivering touch to current input target: action: 0x1

I/InputDispatcher(  189): Delivering touch to current input target: action: 0x1

I/InputDispatcher(  189): Delivering touch to current input target: action: 0x1

E/MtpService( 8239): onDestroy.

I/System.out( 8239): noti = 3

D/        ( 8239): __mtp_handler_eh_notify: USB plugged out.

D/        ( 8239): [__mtp_handler_eh_notify:545] is_connected = 1 and is_enumeration_finished = 1

D/        ( 8239):  [__mtp_handler_eh_notify:586] Enumeration is Complete and hence exiting the Mtp App

D/        ( 8239): gbin_sem_mtp semphore destroy successful

D/        ( 8239): [__mtp_handler_eh_notify:621] sending event to event handler thread to close...

D/        ( 8239): [__mtp_handler_eh_notify:630] starting mtp_deinitialize() ...

D/        ( 8239):  cleaning MP3 properties

D/        ( 8239):  cleaning WMA properties

D/        ( 8239):  cleaning WMV properties

D/        ( 8239):  cleaning ALBUM properties

D/        ( 8239):  cleaning default properties

D/        ( 8239): [__mtp_handler_eh_notify:655] Checking for MMC_INSERTED and kill data threads ...

D/        ( 8239): [__mtp_handler_eh_notify:660] calling mtp_g_fs_mtp_init() ...

D/        ( 8239):  ************** In mtp_g_fs_mtp_init to kill the threads

D/        ( 8239): [mtp_g_fs_mtp_init] ********* gfs_mode = 0 mtp_clean_usb_driver

D/        ( 8239): [mtp_g_fs_mtp_init] ************ Calling mtp_usb_mtp_finalize fn

D/        ( 8239): ****** [mtp_usb_mtp_finalize] Calling mtp_stop_io

D/        ( 8239): mtp_stop_io going to kill source thread, th_source value = 1

D/MountService(  189): An IMountServiceListener has died!

I/ActivityManager(  189): Process app.processName (pid 8239) (adj 0) has died.

D/MusicAppWidgetProvider( 4575): MusicAppWidgetProvider()

E/DataRouter(  107): DrReadUsbStatus returns false USB is offline

E/DataRouter(  107): DrReadUsbStatus returns false USB is offline

E/DataRouter(  107): usb connection is false

D/MusicAppWidgetProvider( 4575): onReceive action : android.intent.action.ACTION_POWER_DISCONNECTED

D/MusicAppWidgetProvider( 4575): setPowerAction(): Now bIsPowerAction = true

E/DataRouter(  107): InvokeOemRequestHookRaw usbstatus false is success

I/SettingsIntentReceiver( 8983): Intent = android.intent.action.ACTION_POWER_DISCONNECTED

D/PowerManagerService(  189): setScreenOffTimeouts mKeylightDelay=1500 mDimDelay=21500 mScreenOffDelay=7000 mDimScreen=true

D/PowerNotiReceiver( 8983): PowerNotiReceiver Intent { act=android.intent.action.ACTION_POWER_DISCONNECTED flg=0x10000010 cmp=xxxx }

I/iu.SyncManager( 8350): SYNC; picasa accounts

E/DataRouter(  107): [*] dr_smd_dsr_event_hdlr event received  is received

E/DataRouter(  107): data pin is DCD

E/DataRouter(  107): [*] dr_smd_dsr_event_hdlr event received  is received

E/DataRouter(  107): data pin is DSR

E/DataRouter(  107): DSR pinstatus is OFF

D/NetworkLogImpl( 8350): Loaded NetworkSpeedPredictor

I/iu.Environment( 8350): update connectivity state; isNetworkMetered? false, isRoaming? false, isBackgroundDataAllowed? true*

W/WifiStateTracker(  189): getNetworkInfo : NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true

W/WifiStateTracker(  189): getNetworkInfo : NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true

W/WifiStateTracker(  189): getNetworkInfo : NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true

D/MediaScannerReceiver(  351): scan - volume : external

V/MediaProvider(  351): The storage path for sd is /mnt/sdcard/extStorages/SdCard

V/MediaScannerReceiver(  351): onReceive : action = [android.intent.action.MTP_FILE_SCAN]

D/MediaScannerService(  351): onStartCommand : flags [2], startId [1]

I/MediaScannerService(  351): !@begin of Mediascannerservice

D/MediaScannerService(  351): start scanning volume external: [/mnt/sdcard, /mnt/sdcard/extStorages/SdCard]

D/MusicAppWidgetService( 4575): mMediaReceiver onReceive action android.intent.action.MEDIA_SCANNER_STARTED

D/MusicAppWidgetProvider( 4575): setCount()

D/MusicAppWidgetProvider( 4575): setMediaScanning(): Now mMediaScanning = true

D/MediaScannerService(  351): scan : call scanner.scanDirectories - directories : [/mnt/sdcard, /mnt/sdcard/extStorages/SdCard]

V/MediaProvider(  351): The storage path for usb is /mnt/sdcard/extStorages/UsbDriveA

D/MediaScanner(  351): prescan enter

I/UploadsDatabaseHelper( 8350): Creating database tables at version 33

D/dalvikvm(  189): GC_EXPLICIT freed 9770K, 62% free 17366K/45127K, paused 4ms+10ms

D/MediaScanner(  351): prescan return

D/MediaScanner(  351): scanDirectory [#1/2]  /mnt/sdcard

D/MediaScanner(  351): Skip Android data folder (/mnt/sdcard/Android/data)

W/MediaScanner(  351): Error opening directory '/mnt/sdcard/extStorages/SdCard/', skipping: No such file or directory.

D/MediaScanner(  351): scanDirectory [#2/2]  /mnt/sdcard/extStorages/SdCard

D/MediaScanner(  351): postscan enter: directories - /mnt/sdcard

D/MediaScannerService(  351): done scanning volume external

I/MediaScannerService(  351): !@end of Mediascannerservice

D/MusicAppWidgetService( 4575): mMediaReceiver onReceive action android.intent.action.MEDIA_SCANNER_FINISHED

D/MusicAppWidgetProvider( 4575): setCount()

D/MusicAppWidgetProvider( 4575): setMediaScanning(): Now mMediaScanning = false

D/MusicAppWidgetProvider( 4575): .MusicAppWidgetProvider:1

D/MediaScanner(  351): postscan return

D/MediaScanner(  351):   scanned file: Audio 0, Video 0, Image 0, File 0

D/MediaScanner(  351):   prescan time: 118ms

D/MediaScanner(  351):        scan time: 33ms (Audio/Video parsing : 0ms, Image parsing : 0ms)

D/MediaScanner(  351): postscan time: 5ms

D/MediaScanner(  351):        total time: 156ms

D/CscParser(  380): customer_path =/system/csc/customer.xml

E/CscReceiver(  380): onReceive android.intent.action.MEDIA_SCANNER_FINISHED

D/CscParser(  380): ID_path =/system/SW_Configuration.xml

D/CscReceiver(  380): Media DB Scanner finished.

D/CscReceiver(  380): Set Ringtone

I/DBG_WSS_DM(  781): [v3_1206_2_2][Line:1251][onReceive] android.intent.action.MEDIA_SCANNER_FINISHED

D/CscParser(  380): customer_path =/system/csc/customer.xml

I/DBG_WSS_DM(  781): [v3_1206_2_2][Line:5068][smldmdbGetFUMOStatus] smldmdbGetFUMOStatus 0

D/CscParser(  380): others_path =/system/csc/others.xml

E/CscParser(  380): fileName + /system/csc/customer.xml

D/CscParser(  380): getInstance fileName =/system/csc/customer.xml

D/CscParser(  380): customer_path =/system/csc/customer.xml

D/CscParser(  380): customer_path =/system/csc/customer.xml

E/CscParser(  380): fileName + /system/csc/customer.xml

D/dalvikvm(  351): GC_EXPLICIT freed 1018K, 21% free 7308K/9223K, paused 2ms+4ms

I/iu.UploadsManager( 8350): num queued entries: 0

I/iu.UploadsManager( 8350): #reloadSettings(); account: -1; IU: disabled; IS: disabled; IS account: -1; photoWiFi: true; videoWiFi: true; roam: false; battery: true; size: STANDARD; maxMobile: 157286400

W/CSCSettings(  380): Setting Ringtones (type) : 1

D/CscParser(  380): RingTone: null

W/CSCSettings(  380): 1. Tag_Str: null

D/CscReceiver(  380): Set Notification

D/CscParser(  380): customer_path =/system/csc/customer.xml

D/CscParser(  380): others_path =/system/csc/others.xml

E/CscParser(  380): fileName + /system/csc/customer.xml

I/iu.UploadsManager( 8350): num updated entries: 0

I/iu.SyncManager( 8350): NEXT; no task

D/dalvikvm(  380): GC_CONCURRENT freed 1271K, 19% free 8075K/9863K, paused 2ms+4ms

D/CscParser(  380): getInstance fileName =/system/csc/customer.xml

D/CscParser(  380): customer_path =/system/csc/customer.xml

D/CscParser(  380): customer_path =/system/csc/customer.xml

E/CscParser(  380): fileName + /system/csc/customer.xml

W/CSCSettings(  380): Setting Ringtones (type) : 2

D/CscParser(  380): MessageTone: null

W/CSCSettings(  380): 1. Tag_Str: null

I/MediaScanningBroadcastReceiver(  380): intent.getAction()   android.intent.action.MEDIA_SCANNER_FINISHED

D/MediaScanningBroadcastReceiver(  380): Media Scanner Finish

D/MediaScannerReceiver(  351): onReceive : EXTERNAL scan FINISHED.

V/MediaProvider(  351): The storage path for sd is /mnt/sdcard/extStorages/SdCard

D/SystemInfo( 8008): SystemInfo :: onReceive : [android.intent.action.MEDIA_SCANNER_FINISHED]

W/PowerManagerService(  189): Timer 0x7->0x3|0x0

I/PowerManagerService(  189): Ulight 7->3|0

D/PowerManagerService(  189): setLightBrightness : mButtonLight : 0

I/iu.UploadsManager( 8350): End new media; added: 1, uploading: 0, time: 427 ms

E/Watchdog(  189): !@Sync 43

D/UsbDeviceManager(  189): USB UEVENT: {USB_STATE=CONNECTED, SUBSYSTEM=android_usb, DEVPATH=/devices/virtual/android_usb/android0, SEQNUM=2184, ACTION=change}

D/UsbDeviceManager(  189): handleMessage -> MSG_UPDATE_STATE connected = 1,configured = 0

D/UsbDeviceManager(  189): updateUsbNotification : mConnected = true, mConfigured = false, mCurrentFunctions = mtp,adb

D/UsbDeviceManager(  189): updateAdbNotification : mAdbEnabled = true, mConnected = true, mAdbNotificationShown = false

D/UsbDeviceManager(  189): don't notify adb

D/UsbDeviceManager(  189): sending intent : ACTION_USB_STATE : connected = true, configured = false, functions = mtp,adb

